stationId,timestamp,aqi,pm25,pm10,no2,so2,co
DPCC_WZ_01,2026-04-18T06:30:00.000Z,136,49.7,322.2,10.5,12,299
DPCC_WZ_01,2026-04-18T07:30:00.000Z,151,55.5,309.2,21.7,14.9,518
DPCC_WZ_01,2026-04-18T08:30:00.000Z,157,67.1,309.2,37,18.8,816
DPCC_WZ_01,2026-04-18T09:30:00.000Z,161,75.2,319.4,47.9,21.6,1028
DPCC_WZ_01,2026-04-18T10:30:00.000Z,164,80.1,322.2,51,22.4,1079
DPCC_WZ_01,2026-04-18T11:30:00.000Z,165,81.7,319.4,49.7,22,1044
DPCC_WZ_01,2026-04-18T12:30:00.000Z,163,78.5,311.1,45.8,20.9,989
DPCC_WZ_01,2026-04-18T13:30:00.000Z,159,71.2,299,38.2,18.6,927
DPCC_WZ_01,2026-04-18T14:30:00.000Z,155,63.6,276.6,28.1,15.5,845
DPCC_WZ_01,2026-04-18T15:30:00.000Z,152,57.4,246.8,20.7,13.3,768
DPCC_WZ_01,2026-04-18T16:30:00.000Z,148,54.4,234.2,18.1,12.5,678
DPCC_WZ_01,2026-04-18T17:30:00.000Z,148,54.4,240.3,18.3,12.6,595
DPCC_WZ_01,2026-04-18T18:30:00.000Z,158,68.2,314.8,26.8,14.6,599
DPCC_WZ_01,2026-04-18T19:30:00.000Z,158,68.9,305.5,30.5,15.8,803
DPCC_WZ_01,2026-04-18T20:30:00.000Z,160,73.1,285.9,35.2,17.5,1094
DPCC_WZ_01,2026-04-18T21:30:00.000Z,162,76.6,281.3,35.8,19.3,1222
DPCC_WZ_01,2026-04-18T22:30:00.000Z,163,78.2,306.4,28.3,21.5,1022
DPCC_WZ_01,2026-04-18T23:30:00.000Z,159,71.9,301.7,16.6,23.8,658
DPCC_WZ_01,2026-04-19T00:30:00.000Z,153,58.7,287.8,7.7,24.2,373
DPCC_WZ_01,2026-04-19T01:30:00.000Z,133,48.5,271.9,4.3,21.3,267
DPCC_WZ_01,2026-04-19T02:30:00.000Z,117,41.8,247.7,3.7,16.6,239
DPCC_WZ_01,2026-04-19T03:30:00.000Z,112,40,269.2,4.3,12.9,231
DPCC_WZ_01,2026-04-19T04:30:00.000Z,108,38.3,267.3,4.6,10.9,222
DPCC_WZ_01,2026-04-19T05:30:00.000Z,107,38.1,263.6,6.2,10,234
DPCC_WZ_01,2026-04-19T06:30:00.000Z,131,47.5,396.7,9.7,8.3,270
DPCC_WZ_01,2026-04-19T07:30:00.000Z,142,52,379,19.3,11.3,356
DPCC_WZ_01,2026-04-19T08:30:00.000Z,153,58.8,357.6,32.2,15.4,468
DPCC_WZ_01,2026-04-19T09:30:00.000Z,156,65.7,366.9,39.4,18,534
DPCC_WZ_01,2026-04-19T10:30:00.000Z,164,81,489.9,35.4,17.5,512
DPCC_WZ_01,2026-04-19T11:30:00.000Z,178,107.3,722.7,25.8,15.6,445
DPCC_WZ_01,2026-04-19T12:30:00.000Z,183,118.3,778.6,17.8,13.8,391
DPCC_WZ_01,2026-04-19T13:30:00.000Z,175,102.4,614.7,14.1,12.8,372
DPCC_WZ_01,2026-04-19T14:30:00.000Z,166,83.6,463.8,12.1,11.9,367
DPCC_WZ_01,2026-04-19T15:30:00.000Z,158,68.9,358.6,11.5,11.8,367
DPCC_WZ_01,2026-04-19T16:30:00.000Z,153,58.6,282.2,12.6,12.5,362
DPCC_WZ_01,2026-04-19T17:30:00.000Z,148,54.6,244,15.1,13.9,362
DPCC_WZ_01,2026-04-19T18:30:00.000Z,203,152.3,832.6,13.1,14.3,392
DPCC_WZ_01,2026-04-19T19:30:00.000Z,203,152.3,774.9,16.2,15.8,494
DPCC_WZ_01,2026-04-19T20:30:00.000Z,199,147.6,655.7,20.2,17.9,625
DPCC_WZ_01,2026-04-19T21:30:00.000Z,194,139.2,631.4,21.6,19.7,681
DPCC_WZ_01,2026-04-19T22:30:00.000Z,183,116.9,510.4,17.7,21.6,590
DPCC_WZ_01,2026-04-19T23:30:00.000Z,164,80.1,338.1,11.1,23.3,423
DPCC_WZ_01,2026-04-20T00:30:00.000Z,139,50.9,247.7,5.9,22.9,291
DPCC_WZ_01,2026-04-20T01:30:00.000Z,116,41.7,255.2,3.7,18.7,237
DPCC_WZ_01,2026-04-20T02:30:00.000Z,119,42.7,311.1,3,12.4,218
DPCC_WZ_01,2026-04-20T03:30:00.000Z,130,47.1,393,3.2,7.7,213
DPCC_WZ_01,2026-04-20T04:30:00.000Z,145,53.3,493.6,4,6.1,212
DPCC_WZ_01,2026-04-20T05:30:00.000Z,153,59.5,558.8,5.7,6.1,226
DPCC_WZ_01,2026-04-20T06:30:00.000Z,163,78.2,711.5,9.1,7.6,262
DPCC_WZ_01,2026-04-20T07:30:00.000Z,171,93.8,810.3,13.2,9.6,342
DPCC_WZ_01,2026-04-20T08:30:00.000Z,178,107.8,853.1,18.7,12.4,445
DPCC_WZ_01,2026-04-20T09:30:00.000Z,184,118.5,897.8,22.5,14.4,515
DPCC_WZ_01,2026-04-20T10:30:00.000Z,187,124.3,897.8,22.9,15,525
DPCC_WZ_01,2026-04-20T11:30:00.000Z,188,126.2,864.3,21.6,14.8,501
DPCC_WZ_01,2026-04-20T12:30:00.000Z,186,123.4,802.8,19.7,14.3,466
DPCC_WZ_01,2026-04-20T13:30:00.000Z,183,116.9,722.7,17.3,13.6,416
DPCC_WZ_01,2026-04-20T14:30:00.000Z,179,110.4,642.6,14.5,12.6,354
DPCC_WZ_01,2026-04-20T15:30:00.000Z,177,105,583,12.6,12,316
DPCC_WZ_01,2026-04-20T16:30:00.000Z,174,100.8,542,12.1,11.9,309
DPCC_WZ_01,2026-04-20T17:30:00.000Z,173,97.8,512.2,12.5,12.1,326
DPCC_WZ_01,2026-04-20T18:30:00.000Z,167,87.1,434.9,14.6,13.2,373
DPCC_WZ_01,2026-04-20T19:30:00.000Z,167,86.4,386.5,18.9,15.7,492
DPCC_WZ_01,2026-04-20T20:30:00.000Z,167,86.4,319.4,24.5,19.1,642
DPCC_WZ_01,2026-04-20T21:30:00.000Z,165,83.1,313.9,26.4,20.9,708
DPCC_WZ_01,2026-04-20T22:30:00.000Z,161,75,326.9,20.7,19.8,608
DPCC_WZ_01,2026-04-20T23:30:00.000Z,155,63.6,335.3,11.3,17.2,423
DPCC_WZ_01,2026-04-21T00:30:00.000Z,142,52.3,339.9,4.2,14.6,281
DPCC_WZ_01,2026-04-21T01:30:00.000Z,139,50.8,388.4,2,12.5,235
DPCC_WZ_01,2026-04-21T02:30:00.000Z,151,56.2,470.3,2.2,10.5,233
DPCC_WZ_01,2026-04-21T03:30:00.000Z,154,61.9,545.8,3.1,9.1,242
DPCC_WZ_01,2026-04-21T04:30:00.000Z,157,67.3,610.9,3.8,8.6,255
DPCC_WZ_01,2026-04-21T05:30:00.000Z,159,71.7,644.5,5.2,8.7,280
DPCC_WZ_01,2026-04-21T06:30:00.000Z,163,78.5,704.1,8.2,9,307
DPCC_WZ_01,2026-04-21T07:30:00.000Z,167,86.1,719,14.6,11.2,333
DPCC_WZ_01,2026-04-21T08:30:00.000Z,172,95.9,711.5,23.4,14.3,360
DPCC_WZ_01,2026-04-21T09:30:00.000Z,177,105.7,739.5,29.9,16.6,392
DPCC_WZ_01,2026-04-21T10:30:00.000Z,182,114.8,771.1,31.9,17.3,431
DPCC_WZ_01,2026-04-21T11:30:00.000Z,185,122,787.9,31.6,17.1,474
DPCC_WZ_01,2026-04-21T12:30:00.000Z,187,125.3,778.6,30.6,16.8,513
DPCC_WZ_01,2026-04-21T13:30:00.000Z,187,124.8,741.3,29.1,16.3,547
DPCC_WZ_01,2026-04-21T14:30:00.000Z,185,121.5,679.9,27,15.7,577
DPCC_WZ_01,2026-04-21T15:30:00.000Z,182,116.4,603.5,25.2,15.2,594
DPCC_WZ_01,2026-04-21T16:30:00.000Z,178,107.8,512.2,24,15,576
DPCC_WZ_01,2026-04-21T17:30:00.000Z,173,98.7,426.5,23.3,15,546
DPCC_WZ_01,2026-04-21T18:30:00.000Z,173,98.5,463.8,17.2,14,556
DPCC_WZ_01,2026-04-21T19:30:00.000Z,173,98.5,419.1,20.7,15.7,675
DPCC_WZ_01,2026-04-21T20:30:00.000Z,173,98.3,380,25.3,17.9,836
DPCC_WZ_01,2026-04-21T21:30:00.000Z,171,93.4,364.1,26.4,19.2,890
DPCC_WZ_01,2026-04-21T22:30:00.000Z,162,76.4,316.6,20.8,18.7,732
DPCC_WZ_01,2026-04-21T23:30:00.000Z,149,54.8,262.6,11.7,17.2,468
DPCC_WZ_01,2026-04-22T00:30:00.000Z,122,43.9,260.8,4.9,15.4,270
DPCC_WZ_01,2026-04-22T01:30:00.000Z,122,44,311.1,2.6,13.1,215
DPCC_WZ_01,2026-04-22T02:30:00.000Z,132,48.1,387.4,2.5,10.5,227
DPCC_WZ_01,2026-04-22T03:30:00.000Z,143,52.5,454.5,3.3,8.8,246
DPCC_WZ_01,2026-04-22T04:30:00.000Z,152,56.6,510.4,3.7,8.2,251
DPCC_WZ_01,2026-04-22T05:30:00.000Z,153,59.1,521.5,5,8.5,263
DPCC_WZ_01,2026-04-22T06:30:00.000Z,158,68.7,592.3,9.7,10.2,291
DPCC_WZ_01,2026-04-22T07:30:00.000Z,162,76.6,597.9,19.2,13.3,350
DPCC_WZ_01,2026-04-22T08:30:00.000Z,167,86.4,592.3,32.2,17.5,426
DPCC_WZ_01,2026-04-22T09:30:00.000Z,172,95.5,610.9,40.8,20.6,481
DPCC_WZ_01,2026-04-22T10:30:00.000Z,175,102.7,635.2,41,21.4,499
DPCC_WZ_01,2026-04-22T11:30:00.000Z,177,106.4,644.5,36.7,21.1,496
DPCC_WZ_01,2026-04-22T12:30:00.000Z,177,105.7,648.2,32.5,20.3,492
DPCC_WZ_01,2026-04-22T13:30:00.000Z,174,99.9,590.5,29.5,19.2,496
DPCC_WZ_01,2026-04-22T14:30:00.000Z,169,91,467.5,26.5,17.6,499
DPCC_WZ_01,2026-04-22T15:30:00.000Z,169,89.9,453.6,23.9,16.1,487
DPCC_WZ_01,2026-04-22T16:30:00.000Z,170,91.7,475.9,21.9,14.8,441
DPCC_WZ_01,2026-04-22T17:30:00.000Z,166,85.2,440.5,20.3,13.7,382
DPCC_WZ_01,2026-04-22T18:30:00.000Z,159,70.1,375.3,17.4,11.4,356
DPCC_WZ_01,2026-04-22T19:30:00.000Z,156,65.7,364.1,18.7,12,407
DPCC_WZ_01,2026-04-22T20:30:00.000Z,155,63.6,341.8,20.4,12.9,492
DPCC_WZ_01,2026-04-22T21:30:00.000Z,154,61,348.3,20.2,13.6,530
DPCC_WZ_01,2026-04-22T22:30:00.000Z,154,60.8,376.3,16.4,14.3,472
DPCC_WZ_01,2026-04-22T23:30:00.000Z,150,55.2,358.6,10.6,14.9,367
DPCC_WZ_01,2026-04-23T00:30:00.000Z,127,46.2,313.9,6.2,14.9,285
DPCC_WZ_01,2026-04-23T01:30:00.000Z,110,39.2,272.9,4.1,13.7,251
DPCC_WZ_01,2026-04-23T02:30:00.000Z,99,34.9,234.2,3.3,11.9,240
DPCC_WZ_01,2026-04-23T03:30:00.000Z,96,33.4,215.1,3.7,10.7,240
DPCC_WZ_01,2026-04-23T04:30:00.000Z,97,33.8,217.9,4.5,10.5,243
DPCC_WZ_01,2026-04-23T05:30:00.000Z,98,34.6,224,6.4,11,257
DPCC_WZ_01,2026-04-23T06:30:00.000Z,130,47.1,346.5,11.3,11.3,298
DPCC_WZ_01,2026-04-23T07:30:00.000Z,150,55.3,366.9,24.3,14.8,388
DPCC_WZ_01,2026-04-23T08:30:00.000Z,157,66.6,353,42.1,19.7,504
DPCC_WZ_01,2026-04-23T09:30:00.000Z,160,73.1,339.9,54.9,23.2,592
DPCC_WZ_01,2026-04-23T10:30:00.000Z,160,72.4,309.2,58.1,24.2,632
DPCC_WZ_01,2026-04-23T11:30:00.000Z,158,69.2,275.7,56.1,23.8,643
DPCC_WZ_01,2026-04-23T12:30:00.000Z,156,64.5,240.3,52.7,22.6,629
DPCC_WZ_01,2026-04-23T13:30:00.000Z,153,59.8,213.7,47.9,20.4,571
DPCC_WZ_01,2026-04-23T14:30:00.000Z,152,56.8,197.4,41.7,17.6,488
DPCC_WZ_01,2026-04-23T15:30:00.000Z,152,56.8,200.7,37,15.4,435
DPCC_WZ_01,2026-04-23T16:30:00.000Z,153,59.3,218.9,35.5,14.4,430
DPCC_WZ_01,2026-04-23T17:30:00.000Z,154,62.2,232.4,35.7,14.1,455
DPCC_WZ_01,2026-04-23T18:30:00.000Z,153,60.1,295.2,25.7,11.8,510
DPCC_WZ_01,2026-04-23T19:30:00.000Z,153,59.1,254.3,28,13.4,634
DPCC_WZ_01,2026-04-23T20:30:00.000Z,153,60.3,197.9,30.8,15.7,789
DPCC_WZ_01,2026-04-23T21:30:00.000Z,155,63.1,198.4,30.6,18.5,858
DPCC_WZ_01,2026-04-23T22:30:00.000Z,157,66.4,222.6,24.5,22.9,764
DPCC_WZ_01,2026-04-23T23:30:00.000Z,155,63.1,228.2,15.3,27.9,584
DPCC_WZ_01,2026-04-24T00:30:00.000Z,128,46.3,190.9,8.2,29.9,434
DPCC_WZ_01,2026-04-24T01:30:00.000Z,109,38.8,173.2,5,26.3,355
DPCC_WZ_01,2026-04-24T02:30:00.000Z,108,38.5,197.9,3.8,19.7,306
DPCC_WZ_01,2026-04-24T03:30:00.000Z,117,42,237.5,4,14.7,277
DPCC_WZ_01,2026-04-24T04:30:00.000Z,122,44.1,280.3,4.6,12.8,262
DPCC_WZ_01,2026-04-24T05:30:00.000Z,129,46.8,319.4,6.6,12.3,267
DPCC_WZ_01,2026-04-24T06:30:00.000Z,143,52.7,364.1,11.7,12,303
DPCC_WZ_01,2026-04-24T07:30:00.000Z,155,62.9,427.5,20,14.1,385
DPCC_WZ_01,2026-04-24T08:30:00.000Z,161,74,448.9,31.3,17,497
DPCC_WZ_01,2026-04-24T09:30:00.000Z,164,81.5,468.5,38.9,19,600
DPCC_WZ_01,2026-04-24T10:30:00.000Z,168,88.7,525.3,39.6,19.3,695
DPCC_WZ_01,2026-04-24T11:30:00.000Z,172,96.4,575.6,36.6,18.7,781
DPCC_WZ_01,2026-04-24T12:30:00.000Z,175,101.5,586.7,33.3,17.8,814
DPCC_WZ_01,2026-04-24T13:30:00.000Z,176,104.3,579.3,30.7,16.7,755
DPCC_WZ_01,2026-04-24T14:30:00.000Z,177,105.5,551.3,27.7,15.3,643
DPCC_WZ_01,2026-04-24T15:30:00.000Z,180,110.8,605.4,24.5,14.4,558
DPCC_WZ_01,2026-04-24T16:30:00.000Z,188,127.1,765.5,20.4,14.1,525
DPCC_WZ_01,2026-04-24T17:30:00.000Z,192,135.5,802.8,16,14.2,518
DPCC_WZ_01,2026-04-24T18:30:00.000Z,174,100.8,529,17.9,13.7,536
DPCC_WZ_01,2026-04-24T19:30:00.000Z,177,105.2,540.2,20.2,15.2,609
DPCC_WZ_01,2026-04-24T20:30:00.000Z,178,108.5,493.6,23.2,17.4,707
DPCC_WZ_01,2026-04-24T21:30:00.000Z,180,110.8,497.3,23.6,19.2,733
DPCC_WZ_01,2026-04-24T22:30:00.000Z,178,106.9,495.5,18.9,20.9,616
DPCC_WZ_01,2026-04-24T23:30:00.000Z,168,88.9,436.8,11.6,22.2,426
DPCC_WZ_01,2026-04-25T00:30:00.000Z,163,78,432.1,6,21.9,281
DPCC_WZ_01,2026-04-25T01:30:00.000Z,159,71.2,440.5,3.7,18.5,230
DPCC_WZ_01,2026-04-25T02:30:00.000Z,159,70.3,488,3,13.5,223
DPCC_WZ_01,2026-04-25T03:30:00.000Z,159,70.3,530.9,3.3,9.8,224
DPCC_WZ_01,2026-04-25T04:30:00.000Z,162,77.1,627.7,4.3,8.8,218
DPCC_WZ_01,2026-04-25T05:30:00.000Z,174,100.8,841.9,6.2,9.2,219
DPCC_WZ_01,2026-04-25T06:30:00.000Z,169,90.3,730.2,8.4,10.4,237
DPCC_WZ_01,2026-04-25T07:30:00.000Z,185,122,976,10.3,11.7,281
DPCC_WZ_01,2026-04-25T08:30:00.000Z,218,168.1,1195.8,13,13.4,341
DPCC_WZ_01,2026-04-25T09:30:00.000Z,234,183.9,1180.9,15.2,14.7,395
DPCC_WZ_01,2026-04-25T10:30:00.000Z,226,175.6,1039.4,16.4,15,443
DPCC_WZ_01,2026-04-25T11:30:00.000Z,206,155.5,855,17,14.8,484
DPCC_WZ_01,2026-04-25T12:30:00.000Z,192,134.1,713.4,17.2,14.4,500
DPCC_WZ_01,2026-04-25T13:30:00.000Z,183,117.8,620.3,16.5,13.8,470
DPCC_WZ_01,2026-04-25T14:30:00.000Z,178,108,566.2,15.4,13.1,415
DPCC_WZ_01,2026-04-25T15:30:00.000Z,175,102,521.5,14.9,12.7,373
DPCC_WZ_01,2026-04-25T16:30:00.000Z,173,98.3,486.2,15.6,12.6,350
DPCC_WZ_01,2026-04-25T17:30:00.000Z,172,95.7,461.9,16.9,12.7,340
DPCC_WZ_01,2026-04-25T18:30:00.000Z,191,133.6,689.2,15.6,14.3,367
DPCC_WZ_01,2026-04-25T19:30:00.000Z,192,135.5,648.2,17.6,15.3,480
DPCC_WZ_01,2026-04-25T20:30:00.000Z,192,134.6,571.8,20.1,16.8,630
DPCC_WZ_01,2026-04-25T21:30:00.000Z,190,131.3,609.1,20.4,17.6,695
DPCC_WZ_01,2026-04-25T22:30:00.000Z,177,105.7,489.9,16.1,17.6,589
DPCC_WZ_01,2026-04-25T23:30:00.000Z,161,75,368.8,9.6,16.9,397
DPCC_WZ_01,2026-04-26T00:30:00.000Z,159,70.8,434.9,4.6,15.7,252
DPCC_WZ_01,2026-04-26T01:30:00.000Z,159,70.8,510.4,2.8,13.3,213
DPCC_WZ_01,2026-04-26T02:30:00.000Z,161,75.2,594.2,2.6,10.2,221
DPCC_WZ_01,2026-04-26T03:30:00.000Z,164,80.8,668.7,3.2,8.1,234
DPCC_WZ_01,2026-04-26T04:30:00.000Z,166,85.4,724.6,4.3,7.8,234
DPCC_WZ_01,2026-04-26T05:30:00.000Z,169,89.9,754.4,6.1,8.4,239
DPCC_WZ_01,2026-04-26T06:30:00.000Z,170,91.7,774.9,9.8,9.8,254
DPCC_WZ_01,2026-04-26T07:30:00.000Z,176,103.6,836.3,14.4,11.9,288
DPCC_WZ_01,2026-04-26T08:30:00.000Z,182,115.9,868,20.7,14.8,331
DPCC_WZ_01,2026-04-26T09:30:00.000Z,189,128.5,933.2,24.9,16.9,365
DPCC_WZ_01,2026-04-26T10:30:00.000Z,194,139.2,976,25,17.4,380
DPCC_WZ_01,2026-04-26T11:30:00.000Z,197,143.9,968.6,23.1,17,384
DPCC_WZ_01,2026-04-26T12:30:00.000Z,193,137.4,882.9,21.2,16.5,384
DPCC_WZ_01,2026-04-26T13:30:00.000Z,187,124.3,735.7,19.8,15.9,376
DPCC_WZ_01,2026-04-26T14:30:00.000Z,182,114.6,624,18.4,15.1,363
DPCC_WZ_01,2026-04-26T15:30:00.000Z,179,109.9,568.1,18,14.6,365
DPCC_WZ_01,2026-04-26T16:30:00.000Z,178,108.3,538.3,19,14.4,387
DPCC_WZ_01,2026-04-26T17:30:00.000Z,178,107.3,517.8,21,14.6,423
DPCC_WZ_01,2026-04-26T18:30:00.000Z,180,110.8,545.8,22.2,16,478
DPCC_WZ_01,2026-04-26T19:30:00.000Z,181,113.2,502.9,25,19.2,586
DPCC_WZ_01,2026-04-26T20:30:00.000Z,181,113.2,439.6,28.4,23.5,712
DPCC_WZ_01,2026-04-26T21:30:00.000Z,176,103.4,426.5,28.7,26.1,755
DPCC_WZ_01,2026-04-26T22:30:00.000Z,160,72.4,288.7,22.6,25.6,639
DPCC_WZ_01,2026-04-26T23:30:00.000Z,124,44.9,173.7,13.2,23.3,439
DPCC_WZ_01,2026-04-27T00:30:00.000Z,99,34.9,157.9,6.1,20.5,287
DPCC_WZ_01,2026-04-27T01:30:00.000Z,97,33.9,182.5,3.4,17.2,238
DPCC_WZ_01,2026-04-27T02:30:00.000Z,106,37.5,245.9,3,13.4,236
DPCC_WZ_01,2026-04-27T03:30:00.000Z,121,43.7,326,3.5,10.5,242
DPCC_WZ_01,2026-04-27T04:30:00.000Z,139,51,425.6,4.5,8.8,246
DPCC_WZ_01,2026-04-27T05:30:00.000Z,152,58,502.9,6.4,7.9,258
DPCC_WZ_01,2026-04-27T06:30:00.000Z,170,91.5,851.2,8,8.8,268
DPCC_WZ_01,2026-04-27T07:30:00.000Z,185,120.6,1054.3,11.5,10.9,270
DPCC_WZ_01,2026-04-27T08:30:00.000Z,209,158.3,1255.4,16.3,13.8,269
DPCC_WZ_01,2026-04-27T09:30:00.000Z,238,188.1,1374.6,20,15.8,275
DPCC_WZ_01,2026-04-27T10:30:00.000Z,244,194.2,1307.6,21.3,16.2,295
DPCC_WZ_01,2026-04-27T11:30:00.000Z,237,186.7,1158.6,21.4,15.8,322
DPCC_WZ_01,2026-04-27T12:30:00.000Z,224,174.2,1005.8,21.3,15.2,342
DPCC_WZ_01,2026-04-27T13:30:00.000Z,213,162.5,881,20.8,14.5,345
DPCC_WZ_01,2026-04-27T14:30:00.000Z,204,153.2,791.6,20,13.6,341
DPCC_WZ_01,2026-04-27T15:30:00.000Z,198,145.8,724.6,20.4,13.2,343
DPCC_WZ_01,2026-04-27T16:30:00.000Z,195,140.2,665,23,13.5,346
DPCC_WZ_01,2026-04-27T17:30:00.000Z,193,136,609.1,26.9,14.4,355
DPCC_WZ_01,2026-04-27T18:30:00.000Z,211,160.7,901.5,16.4,14.2,402
DPCC_WZ_01,2026-04-27T19:30:00.000Z,214,163.9,936.9,16.6,16.3,542
DPCC_WZ_01,2026-04-27T20:30:00.000Z,220,170,1002.1,16.6,19.1,719
DPCC_WZ_01,2026-04-27T21:30:00.000Z,226,175.6,1147.4,15.6,20.5,797
DPCC_WZ_01,2026-04-27T22:30:00.000Z,205,154.6,1039.4,12.3,19.3,681
DPCC_WZ_01,2026-04-27T23:30:00.000Z,184,118.7,797.2,8,16.7,464
DPCC_WZ_01,2026-04-28T00:30:00.000Z,171,93.8,638.9,4.7,14.5,296
DPCC_WZ_01,2026-04-28T01:30:00.000Z,160,73.6,497.3,3.5,13.3,229
DPCC_WZ_01,2026-04-28T02:30:00.000Z,155,63.6,428.4,3.5,12.4,209
DPCC_WZ_01,2026-04-28T03:30:00.000Z,154,62.2,431.2,4,11.7,223
DPCC_WZ_01,2026-04-28T04:30:00.000Z,155,63.6,455.4,4.9,11,288
DPCC_WZ_01,2026-04-28T05:30:00.000Z,156,64.7,480.6,6.3,10.5,387
DPCC_WZ_01,2026-04-28T06:30:00.000Z,150,55.4,311.1,15.3,21.4,452
DPCC_WZ_01,2026-04-28T07:30:00.000Z,153,59.3,296.2,20.1,24.4,441
DPCC_WZ_01,2026-04-28T08:30:00.000Z,157,67.3,318.5,26.9,28.5,396
DPCC_WZ_01,2026-04-28T09:30:00.000Z,158,69.2,295.2,32.2,31,378
DPCC_WZ_01,2026-04-28T10:30:00.000Z,159,71.2,274.7,35,30.6,425
DPCC_WZ_01,2026-04-28T11:30:00.000Z,161,75,249.6,36.4,28.7,499
DPCC_WZ_01,2026-04-28T12:30:00.000Z,161,75,288.7,36.5,26.5,549
DPCC_WZ_01,2026-04-28T13:30:00.000Z,159,71.5,288.7,34.8,24.2,544
DPCC_WZ_01,2026-04-28T14:30:00.000Z,159,70.3,273.8,31.9,21.6,515
DPCC_WZ_01,2026-04-28T15:30:00.000Z,159,70.8,260.8,29.3,19.6,505
DPCC_WZ_01,2026-04-28T16:30:00.000Z,158,69.2,282.2,27.5,18.6,531
DPCC_WZ_01,2026-04-28T17:30:00.000Z,156,65.2,275.7,26.1,18.2,575
DPCC_WZ_01,2026-04-28T18:30:00.000Z,118,42.3,210.5,12.3,11.9,626
DPCC_WZ_01,2026-04-28T19:30:00.000Z,111,39.5,149.9,13.9,13.7,706
DPCC_WZ_01,2026-04-28T20:30:00.000Z,114,40.7,159.3,15.9,16.3,793
DPCC_WZ_01,2026-04-28T21:30:00.000Z,118,42.4,181.1,16.5,18.6,806
DPCC_WZ_01,2026-04-28T22:30:00.000Z,122,43.9,227.7,14.4,20.3,679
DPCC_WZ_01,2026-04-28T23:30:00.000Z,123,44.4,247.7,10.9,21.7,478
DPCC_WZ_01,2026-04-29T00:30:00.000Z,127,46,252.4,8,22.4,322
DPCC_WZ_01,2026-04-29T01:30:00.000Z,134,49.1,259.8,6.3,21.9,258
DPCC_WZ_01,2026-04-29T02:30:00.000Z,138,50.4,260.8,5.2,20.7,239
DPCC_WZ_01,2026-04-29T03:30:00.000Z,135,49.4,250.5,5,19.4,238
DPCC_WZ_01,2026-04-29T04:30:00.000Z,127,46,226.8,5.7,17.7,249
DPCC_WZ_01,2026-04-29T05:30:00.000Z,120,43.2,207.2,7.2,16,278
DPCC_WZ_01,2026-04-29T06:30:00.000Z,146,53.7,255.2,9.3,22.7,322
DPCC_WZ_01,2026-04-29T07:30:00.000Z,148,54.6,214.2,15.8,23.1,395
DPCC_WZ_01,2026-04-29T08:30:00.000Z,148,54.6,181.1,24.7,23.6,482
DPCC_WZ_01,2026-04-29T09:30:00.000Z,152,57.4,210,30.3,23.2,532
DPCC_WZ_01,2026-04-29T10:30:00.000Z,154,61.7,284.1,29.4,21,512
DPCC_WZ_01,2026-04-29T11:30:00.000Z,153,59.1,274.7,25.3,17.8,456
DPCC_WZ_01,2026-04-29T12:30:00.000Z,139,51.1,223.5,22.1,15.4,412
DPCC_WZ_01,2026-04-29T13:30:00.000Z,125,45.2,179.3,21.4,14.2,401
DPCC_WZ_01,2026-04-29T14:30:00.000Z,116,41.4,133.2,21.6,13.8,404
DPCC_WZ_01,2026-04-29T15:30:00.000Z,113,40.3,101.7,22.3,13.8,409
DPCC_WZ_01,2026-04-29T16:30:00.000Z,120,43.4,101.7,24,14.3,407
DPCC_WZ_01,2026-04-29T17:30:00.000Z,132,48.1,129.5,26.2,15.3,407
DPCC_WZ_01,2026-04-29T18:30:00.000Z,152,56.7,150.9,38.6,20.5,434
DPCC_WZ_01,2026-04-29T19:30:00.000Z,149,54.9,142.5,36.9,23.2,526
DPCC_WZ_01,2026-04-29T20:30:00.000Z,155,62.6,204.9,34.3,26.9,644
DPCC_WZ_01,2026-04-29T21:30:00.000Z,161,74.5,360.4,29.9,28.6,692
DPCC_WZ_01,2026-04-29T22:30:00.000Z,165,81.7,501.1,22.2,26.7,600
DPCC_WZ_01,2026-04-29T23:30:00.000Z,166,84.3,560.7,12.8,23,439
DPCC_WZ_01,2026-04-30T00:30:00.000Z,163,78.7,551.3,5.9,19.6,325
DPCC_WZ_01,2026-04-30T01:30:00.000Z,159,71,512.2,3.4,17.1,309
DPCC_WZ_01,2026-04-30T02:30:00.000Z,157,67.5,491.7,3.5,15,340
DPCC_WZ_01,2026-04-30T03:30:00.000Z,154,61,438.7,4.8,13.9,384
DPCC_WZ_01,2026-04-30T04:30:00.000Z,149,54.9,375.3,7.4,14.2,440
DPCC_WZ_01,2026-04-30T05:30:00.000Z,151,55.6,364.1,11.2,15.5,509
DPCC_WZ_01,2026-04-30T06:30:00.000Z,163,79.6,468.5,15.3,31.1,555
DPCC_WZ_01,2026-04-30T07:30:00.000Z,164,80.3,423.8,20.2,31,559
DPCC_WZ_01,2026-04-30T08:30:00.000Z,163,79.4,370.7,26.9,30.7,541
DPCC_WZ_01,2026-04-30T09:30:00.000Z,160,73.3,306.4,30.3,29.8,526
DPCC_WZ_01,2026-04-30T10:30:00.000Z,159,71.7,330.6,27.5,27.6,525
DPCC_WZ_01,2026-04-30T11:30:00.000Z,160,72.2,356.7,21.6,24.8,526
DPCC_WZ_01,2026-04-30T12:30:00.000Z,159,71.2,357.6,16.8,22.4,519
